studentID,difNLOC,difCCN,submissions,Window,Total.Time.Spent,atv
10204,0.051614037,0.093065917,0.352112676,0.002358983,0.33783984,538
10206,0.035288144,0.033386328,0.23943662,0.458944032,0.421068227,538
10208,0.192536177,0.244515103,0.056338028,0.751350401,0.23820283,538
10209,0.435643564,0.542130366,0.028169014,0.470982531,0.14193644,538
10210,0.884234577,1,0.014084507,0.017664401,0.074412919,538
10211,0.618938817,0.694753577,0.028169014,0.022691533,0.162863916,538
10213,0.428408225,0.484896661,0.042253521,8.43E-05,0.03207645,538
10214,0.006267714,0.003570591,0.845070423,0.01213687,0.660863768,538
10215,0.168739951,0.19872814,0.112676056,0.604443462,0.182717238,538
10216,0.725057121,0.713831479,0.014084507,0.000510318,0.089339951,538
10217,0,0.002928625,0.521126761,0.668005655,0.687939847,538
10218,0.804645849,0.771065183,0.042253521,0.000244964,0.053670642,538
10219,1,1,0.014084507,0.60523181,0,538
10220,0.118446306,0.09799682,0.338028169,0.409960908,0.814801096,538
10221,0.580350343,0.656597774,0.028169014,0.00102725,0.15882658,538
10223,0.111500381,0.244515103,0.056338028,0.002501993,0.112749093,538
10226,0.117288652,0.084260731,0,0.008772682,0.098488777,538
10228,0.435643564,0.542130366,0.028169014,0.000522994,0.091043781,538
10230,0.146230008,0.255961844,0.014084507,0.428881265,0.099525891,538
10231,0.117288652,0.152941176,0.126760563,0.886605989,0.301614934,538
10232,0.242701193,0.313195548,0.070422535,0.000342233,0.066745685,538
10234,0.428408225,0.484896661,0.042253521,0.020990012,0.16897548,538
10240,0.421172887,0.484896661,0.042253521,0.194598285,0.037336099,538
10169,0.785333333,0.656716418,0,0.000183848,0.064507542,542
10170,0.846666667,0.771144279,0,0.006347186,0.149157054,542
10171,0.356,0.313432836,0,0.000374271,0.131322094,542
10172,0.264,0.237147595,0.148148148,0.001994259,0.196184561,542
10174,0,0,0.777777778,0.172437652,0.835847382,542
10175,0.509333333,0.427860696,0.037037037,0.435650502,0.584383319,542
10176,0.233333333,0.199004975,0.148148148,0.03457685,0.058740018,542
10178,0.179666667,0.17039801,0.222222222,0.042651247,0.167701863,542
10179,0.131111111,0.199004975,0.148148148,0.087373124,0.586512866,542
10181,0.211428571,0.199004975,0.185185185,0.001235095,0.092812777,542
10184,0.253777778,0.275290215,0.148148148,0.000422825,0.148358474,542
10185,0.478666667,0.656716418,0,5.82E-05,0.020408163,542
10186,0.877333333,0.771144279,0,0,0,542
10188,0.085111111,0.084577114,0.37037037,0.000610467,0.214196983,542
10189,0.220190476,0.199004975,0.185185185,0.000168169,0.059006211,542
10190,0.693333333,0.771144279,0,0.027656371,0.149955634,542
10191,0.122933333,0.130348259,0.296296296,0.109720154,0.269387755,542
10192,0.025481481,0.029482218,0.925925926,0.050076232,0.727684117,542
10193,0.662666667,0.656716418,0,0.00168852,0.230612245,542
10196,0.417333333,0.370646766,0.074074074,0,0,542
10197,0.158857143,0.100923951,0.185185185,0.000620835,0.21783496,542
10198,0.087666667,0.098880597,0.518518519,1,0.456166815,542
10199,0.785333333,0.771144279,0,0,0,542
10201,0.141333333,0.141791045,0.222222222,0.02937195,0.129015084,542
10204,0.325333333,0.313432836,0.074074074,0.000312314,0.109582964,542
10206,0.075282051,0.058170685,0.407407407,0.001717602,0.160958296,542
10208,0.126,0.141791045,0.222222222,0.429975741,0.38447205,542
10209,0.040313725,0.050921861,0.555555556,0.001824825,0.64028394,542
10210,0.220190476,0.166311301,0.185185185,0.000262243,0.092014197,542
10213,0.253777778,0.199004975,0.148148148,0.272077517,0.090594499,542
10214,0.020781609,0.02539029,1,0.000685574,0.240550133,542
10215,0.754666667,0.656716418,0,0.129836982,0.028571429,542
10217,0.146051282,0.110983544,0.407407407,0.000355052,0.124578527,542
10218,1,1,0,0,0,542
10219,0.417333333,0.370646766,0.074074074,0.053421408,0.078615794,542
10221,1,1,0,0.000186883,0.065572316,542
10226,0.509333333,0.427860696,0.037037037,1.26E-06,0.000443656,542
10228,0.239466667,0.244776119,0.111111111,0.000170192,0.05971606,542
10230,0.016111111,0.027363184,0.814814815,0.328192414,1,542
10231,0.106285714,0.166311301,0.185185185,0.461627205,0.457763975,542
10232,0.371333333,0.313432836,0.074074074,0.00535916,0.280834073,542
10234,0.550222222,0.504145937,0.037037037,0.037651185,0.219609583,542
10237,0.304888889,0.427860696,0.037037037,0.000385651,0.135314996,542
10240,0.785333333,0.656716418,0,4.02E-05,0.014108252,542
10169,0.080062444,0.086956522,0.166666667,0.013641569,0.063197514,544
10170,0.286946179,0.304347826,0.047619048,0.003428745,0.256991553,544
10171,0.273862623,0.347826087,0.023809524,0.001381553,0.256160007,544
10172,0.052631579,0.051383399,0.238095238,0.000840545,0.155849271,544
10174,0.132560214,0.147826087,0.095238095,0.000258466,0.047923323,544
10175,0.108449089,0.105590062,0.142857143,0.405373399,0.380454287,544
10176,0.133214392,0.130434783,0.119047619,0.000258702,0.047967088,544
10178,0.205173952,0.217391304,0.071428571,0.000298829,0.055407239,544
10181,0.133214392,0.130434783,0.119047619,0.004986385,0.184296906,544
10184,0,0,0.5,0.111972376,0.148978073,544
10186,0.479928635,0.47826087,0.023809524,7.08E-07,0.000131297,544
10188,0.007640693,0.005671077,0.523809524,0.058952644,1,544
10190,0.901873327,1,0,0.00133883,0.248238435,544
10191,0.921498662,1,0,0.000746837,0.138474331,544
10193,0.267320845,0.695652174,0.119047619,0.002100065,0.389382468,544
10196,1,1,0,0.000261062,0.048404744,544
10198,0.073248092,0.072463768,0.19047619,1,0.268676966,544
10201,0.043710972,0.051383399,0.238095238,0.027019008,0.137949144,544
10204,0.033997423,0.072463768,0.19047619,0.000601671,0.111558493,544
10206,0.006656145,0.010033445,0.285714286,0.31974684,0.140356252,544
10208,0.063871543,0.060869565,0.214285714,0.340467778,0.379053788,544
10209,0.009148808,0.059656218,1,0.002252784,0.417698805,544
10210,0.440677966,0.47826087,0.023809524,1.18E-06,0.000218828,544
10213,0.306571514,0.304347826,0.047619048,0.005402999,0.055757364,544
10215,0.479928635,0.47826087,0.023809524,0.000123686,0.02293317,544
10217,0.352363961,0.304347826,0.023809524,0.418298818,0.148759245,544
10218,0.901873327,1,0,0,0,544
10221,0.901873327,1,0,6.61E-05,0.012254366,544
10227,0.034790366,0.043478261,0.238095238,0.039578797,0.228325091,544
10231,0.0544157,0.043478261,0.238095238,0.41946038,0.356645805,544
10232,0.306571514,0.304347826,0.047619048,0.000158856,0.029454243,544
10234,0.133214392,0.130434783,0.119047619,0.002879711,0.164646155,544
10169,0.132653061,0.090219864,0.013333333,0,0,545
10170,0.239332096,0.181197877,0,0.00468006,0.074484093,545
10171,0.068233354,0.070002527,0.106666667,0.004718566,0.329678991,545
10172,0.081632653,0.059893859,0.026666667,0.000245166,0.024863858,545
10175,0.248608534,0.181197877,0,0.506338111,0.310045858,545
10176,0.060760668,0.044730857,0.04,5.55E-05,0.005624821,545
10178,0.032600053,0.025235568,0.08,0.002907727,0.294891086,545
10181,0.123376623,0.090219864,0.013333333,0.00019041,0.019310691,545
10184,0.02666117,0.018616797,0.346666667,0.166400363,0.483233018,545
10186,0.248608534,0.181197877,0,3.18E-06,0.000322442,545
10188,0.024337008,0.019310529,0.213333333,0.008426793,0.522499283,545
10190,0.248608534,0.181197877,0,0.000162855,0.016516194,545
10191,0.248608534,0.181197877,0,0.000233508,0.023681571,545
10193,0.013450835,0.021986353,0.253333333,0.004222934,0.428274577,545
10196,0.123376623,0.090219864,0.013333333,0.000347613,0.035253654,545
10198,0.248608534,0.181197877,0,1,0.128511035,545
10199,0.081632653,0.059893859,0.026666667,0.000120463,0.012216968,545
10201,0.084724799,0.059893859,0.026666667,0.014026402,0.075630553,545
10203,0.013218924,0.007771039,0.093333333,0.001246674,0.126433075,545
10204,0.114100186,0.090219864,0.013333333,0.034168535,0.061013184,545
10206,0.013423551,0.009945146,0.213333333,0.055035569,0.133598452,545
10208,0.072356215,0.054478501,0.08,0.475936091,0.308469475,545
10209,0,0,0.386666667,0.000779303,0.079034107,545
10210,0.128014842,0.090219864,0.013333333,0.000261063,0.026476068,545
10213,0.033925258,0.025235568,0.08,0.016431786,0.032924907,545
10215,0.248608534,0.181197877,0,0.494702609,0.016695328,545
10217,0.03432282,0.047005307,0.12,0.624831802,0.162116652,545
10221,1,1,0,0.001098302,0.111385784,545
10226,0.025974026,0.019459186,0.106666667,0.000952757,0.096625107,545
10227,0.081632653,0.059893859,0.026666667,0.062179655,0.479793637,545
10231,0.00363734,0.006723594,1,0.66901541,1,545
10232,0.048237477,0.035633055,0.053333333,0.00032783,0.033247349,545
10234,0.081632653,0.059893859,0.026666667,0.000132121,0.013399255,545
